(1)ClimateZone,(2)Date,(3)T.Max,(4)T.Min,(5)Rain,(6)Evap,(7)Radn,Mean_Temp
A,1988-03-24,0.0,0.0,0,3.801,3.801,0.0
A,1988-03-25,0.0,0.0,0,3.74,3.74,0.0
A,1988-03-26,0.0,0.0,0,3.68,3.68,0.0
A,1988-03-27,8.799999237,0.0,8.799999237,3.619,3.619,4.3999996185
A,1988-03-28,0.700000048,0.0,0.700000048,3.558,3.558,0.350000024
A,1988-03-29,9.25,0.0,9.25,3.498,3.498,4.625
A,1988-03-30,0.5,0.0,0.5,3.437,3.437,0.25
A,1988-03-31,1.200000048,0.0,1.200000048,3.377,3.377,0.600000024
A,1989-03-01,0.0,0.0,0,5.017,5.017,0.0
A,1989-03-02,0.050000001,0.0,0.050000001,4.968,4.968,0.0250000005
A,1989-03-03,0.0,0.0,0,4.919,4.919,0.0
A,1989-03-04,0.0,0.0,0,4.871,4.871,0.0
A,1989-03-05,0.0,0.0,0,4.822,4.822,0.0
A,1989-03-06,0.25,0.0,0.25,4.773,4.773,0.125
A,1989-03-07,0.0,0.0,0,4.724,4.724,0.0
A,1989-03-08,0.0,0.0,0,4.675,4.675,0.0
A,1989-03-09,0.0,0.0,0,4.626,4.626,0.0
A,1989-03-10,0.550000012,0.0,0.550000012,4.577,4.577,0.275000006
A,1989-03-11,0.0,0.0,0,4.529,4.529,0.0
A,1989-03-12,0.0,0.0,0,4.48,4.48,0.0
A,1989-03-13,0.0,0.0,0,4.431,4.431,0.0
A,1989-03-14,0.0,0.0,0,4.382,4.382,0.0
A,1989-03-15,1.5,0.0,1.5,4.333,4.333,0.75
A,1989-03-16,0.0,0.0,0,4.284,4.284,0.0
A,1989-03-17,0.0,0.0,0,4.224,4.224,0.0
A,1989-03-18,0.0,0.0,0,4.164,4.164,0.0
A,1989-03-19,0.100000001,0.0,0.100000001,4.104,4.104,0.0500000005
A,1989-03-20,2.849999905,0.0,2.849999905,4.043,4.043,1.4249999525
A,1989-03-21,0.25,0.0,0.25,3.983,3.983,0.125
A,1989-03-22,0.0,0.0,0,3.923,3.923,0.0
A,1989-03-23,0.349999994,0.0,0.349999994,3.863,3.863,0.174999997
A,1989-03-24,0.700000048,0.0,0.700000048,3.802,3.802,0.350000024
A,1989-03-25,0.0,0.0,0,3.742,3.742,0.0
A,1989-03-26,0.0,0.0,0,3.682,3.682,0.0
A,1989-03-27,0.349999994,0.0,0.349999994,3.622,3.622,0.174999997
A,1989-03-28,0.0,0.0,0,3.562,3.562,0.0
A,1989-03-29,0.0,0.0,0,3.501,3.501,0.0
A,1989-03-30,0.300000012,0.0,0.300000012,3.441,3.441,0.150000006
A,1989-03-31,0.0,0.0,0,3.381,3.381,0.0
A,1990-03-01,0.0,0.0,0,4.383,4.383,0.0
A,1990-03-02,0.0,0.0,0,4.374,4.374,0.0
A,1990-03-03,0.0,0.0,0,4.366,4.366,0.0
A,1990-03-04,0.0,0.0,0,4.357,4.357,0.0
A,1990-03-05,0.0,0.0,0,4.349,4.349,0.0
A,1990-03-06,0.0,0.0,0,4.341,4.341,0.0
A,1990-03-07,0.0,0.0,0,4.332,4.332,0.0
A,1990-03-08,0.0,0.0,0,4.324,4.324,0.0
A,1990-03-09,0.0,0.0,0,4.315,4.315,0.0
A,1990-03-10,0.550000012,0.0,0.550000012,4.307,4.307,0.275000006
A,1990-03-11,0.100000001,0.0,0.100000001,4.298,4.298,0.0500000005
A,1990-03-12,0.0,0.0,0,4.29,4.29,0.0
A,1990-03-13,0.0,0.0,0,4.282,4.282,0.0
A,1990-03-14,0.050000001,0.0,0.050000001,4.273,4.273,0.0250000005
A,1990-03-15,0.0,0.0,0,4.265,4.265,0.0
A,1990-03-16,0.0,0.0,0,4.256,4.256,0.0
A,1990-03-17,0.0,0.0,0,4.194,4.194,0.0
A,1990-03-18,0.0,0.0,0,4.132,4.132,0.0
A,1990-03-19,0.0,0.0,0,4.07,4.07,0.0
A,1990-03-20,0.0,0.0,0,4.009,4.009,0.0
A,1990-03-21,0.0,0.0,0,3.947,3.947,0.0
A,1990-03-22,0.100000001,0.0,0.100000001,3.885,3.885,0.0500000005
A,1990-03-23,0.0,0.0,0,3.823,3.823,0.0
A,1990-03-24,0.100000001,0.0,0.100000001,3.761,3.761,0.0500000005
A,1990-03-25,0.100000001,0.0,0.100000001,3.699,3.699,0.0500000005
A,1990-03-26,0.0,0.0,0,3.637,3.637,0.0
A,1990-03-27,0.550000012,0.0,0.550000012,3.575,3.575,0.275000006
A,1990-03-28,0.0,0.0,0,3.513,3.513,0.0
A,1990-03-29,0.0,0.0,0,3.451,3.451,0.0
A,1990-03-30,0.0,0.0,0,3.389,3.389,0.0
A,1990-03-31,0.0,0.0,0,3.327,3.327,0.0
A,1991-03-01,0.0,0.0,0,5.541,5.541,0.0
A,1991-03-02,0.0,0.0,0,5.452,5.452,0.0
A,1991-03-03,0.0,0.0,0,5.364,5.364,0.0
A,1991-03-04,0.0,0.0,0,5.275,5.275,0.0
A,1991-03-05,0.0,0.0,0,5.186,5.186,0.0
A,1991-03-06,0.0,0.0,0,5.098,5.098,0.0
A,1991-03-07,0.0,0.0,0,5.009,5.009,0.0
A,1991-03-08,0.600000024,0.0,0.600000024,4.92,4.92,0.300000012
A,1991-03-09,0.100000001,0.0,0.100000001,4.832,4.832,0.0500000005
A,1991-03-10,0.350000024,0.0,0.350000024,4.743,4.743,0.175000012
A,1991-03-11,0.949999988,0.0,0.949999988,4.654,4.654,0.474999994
A,1991-03-12,0.0,0.0,0,4.566,4.566,0.0
A,1991-03-13,0.0,0.0,0,4.477,4.477,0.0
A,1991-03-14,0.0,0.0,0,4.389,4.389,0.0
A,1991-03-15,0.0,0.0,0,4.3,4.3,0.0
A,1991-03-16,0.0,0.0,0,4.211,4.211,0.0
A,1991-03-17,0.0,0.0,0,4.15,4.15,0.0
A,1991-03-18,0.200000003,0.0,0.200000003,4.089,4.089,0.1000000015
A,1991-03-19,0.150000006,0.0,0.150000006,4.028,4.028,0.075000003
A,1991-03-20,0.0,0.0,0,3.967,3.967,0.0
A,1991-03-21,0.600000024,0.0,0.600000024,3.906,3.906,0.300000012
A,1991-03-22,0.050000001,0.0,0.050000001,3.845,3.845,0.0250000005
A,1991-03-23,0.0,0.0,0,3.784,3.784,0.0
A,1991-03-24,0.0,0.0,0,3.723,3.723,0.0
A,1991-03-25,3.599999905,0.0,3.599999905,3.661,3.661,1.7999999525
A,1991-03-26,0.050000001,0.0,0.050000001,3.6,3.6,0.0250000005
A,1991-03-27,0.350000024,0.0,0.350000024,3.539,3.539,0.175000012
A,1991-03-28,0.0,0.0,0,3.478,3.478,0.0
A,1991-03-29,0.649999976,0.0,0.649999976,3.417,3.417,0.324999988
A,1991-03-30,1.700000048,0.0,1.700000048,3.356,3.356,0.850000024
A,1991-03-31,10.64999962,0.0,10.64999962,3.295,3.295,5.32499981
A,1992-03-01,30.85000038,0.0,30.85000038,4.6,4.6,15.42500019
A,1992-03-02,16.04999924,0.0,16.04999924,4.536,4.536,8.02499962
A,1992-03-03,7.300000191,0.0,7.300000191,4.473,4.473,3.6500000955
A,1992-03-04,0.350000024,0.0,0.350000024,4.41,4.41,0.175000012
A,1992-03-05,0.0,0.0,0,4.347,4.347,0.0
A,1992-03-06,0.0,0.0,0,4.283,4.283,0.0
A,1992-03-07,0.0,0.0,0,4.22,4.22,0.0
A,1992-03-08,0.0,0.0,0,4.157,4.157,0.0
A,1992-03-09,0.0,0.0,0,4.093,4.093,0.0
A,1992-03-10,0.0,0.0,0,4.03,4.03,0.0
A,1992-03-11,0.0,0.0,0,3.967,3.967,0.0
A,1992-03-12,0.0,0.0,0,3.903,3.903,0.0
A,1992-03-13,0.0,0.0,0,3.84,3.84,0.0
A,1992-03-14,7.599999905,0.0,7.599999905,3.777,3.777,3.7999999525
A,1992-03-15,4.900000095,0.0,4.900000095,3.714,3.714,2.4500000475
A,1992-03-16,0.0,0.0,0,3.65,3.65,0.0
A,1992-03-17,0.0,0.0,0,3.603,3.603,0.0
A,1992-03-18,0.0,0.0,0,3.555,3.555,0.0
A,1992-03-19,0.050000001,0.0,0.050000001,3.507,3.507,0.0250000005
A,1992-03-20,3.199999809,0.0,3.199999809,3.459,3.459,1.5999999045
A,1992-03-21,0.200000003,0.0,0.200000003,3.412,3.412,0.1000000015
A,1992-03-22,0.200000003,0.0,0.200000003,3.364,3.364,0.1000000015
A,1992-03-23,0.0,0.0,0,3.316,3.316,0.0
A,1992-03-24,0.0,0.0,0,3.269,3.269,0.0
A,1992-03-25,0.100000001,0.0,0.100000001,3.221,3.221,0.0500000005
A,1992-03-26,12.20000076,0.0,12.20000076,3.173,3.173,6.10000038
A,1992-03-27,0.649999976,0.0,0.649999976,3.126,3.126,0.324999988
A,1992-03-28,0.0,0.0,0,3.078,3.078,0.0
A,1992-03-29,1.149999976,0.0,1.149999976,3.03,3.03,0.574999988
A,1992-03-30,0.0,0.0,0,2.982,2.982,0.0
A,1992-03-31,0.200000003,0.0,0.200000003,2.935,2.935,0.1000000015
A,1993-03-01,1.5,0.0,1.5,4.593,4.593,0.75
A,1993-03-02,0.350000024,0.0,0.350000024,4.533,4.533,0.175000012
A,1993-03-03,0.050000001,0.0,0.050000001,4.473,4.473,0.0250000005
A,1993-03-04,0.0,0.0,0,4.412,4.412,0.0
A,1993-03-05,0.0,0.0,0,4.352,4.352,0.0
A,1993-03-06,0.0,0.0,0,4.292,4.292,0.0
A,1993-03-07,0.050000001,0.0,0.050000001,4.232,4.232,0.0250000005
A,1993-03-08,0.0,0.0,0,4.171,4.171,0.0
A,1993-03-09,0.0,0.0,0,4.111,4.111,0.0
A,1993-03-10,0.050000001,0.0,0.050000001,4.051,4.051,0.0250000005
A,1993-03-11,0.0,0.0,0,3.991,3.991,0.0
A,1993-03-12,0.0,0.0,0,3.93,3.93,0.0
A,1993-03-13,0.0,0.0,0,3.87,3.87,0.0
A,1993-03-14,0.0,0.0,0,3.81,3.81,0.0
A,1993-03-15,0.150000006,0.0,0.150000006,3.75,3.75,0.075000003
A,1993-03-16,0.400000006,0.0,0.400000006,3.689,3.689,0.200000003
A,1993-03-17,3.050000191,0.0,3.050000191,3.658,3.658,1.5250000955
A,1993-03-18,0.350000024,0.0,0.350000024,3.627,3.627,0.175000012
A,1993-03-19,0.0,0.0,0,3.596,3.596,0.0
A,1993-03-20,0.300000012,0.0,0.300000012,3.564,3.564,0.150000006
A,1993-03-21,1.350000024,0.0,1.350000024,3.533,3.533,0.675000012
A,1993-03-22,0.25,0.0,0.25,3.502,3.502,0.125
A,1993-03-23,0.050000001,0.0,0.050000001,3.471,3.471,0.0250000005
A,1993-03-24,0.0,0.0,0,3.44,3.44,0.0
A,1993-03-25,0.0,0.0,0,3.408,3.408,0.0
A,1993-03-26,1.900000095,0.0,1.900000095,3.377,3.377,0.9500000475
A,1993-03-27,1.399999976,0.0,1.399999976,3.346,3.346,0.699999988
A,1993-03-28,1.849999905,0.0,1.849999905,3.315,3.315,0.9249999525
A,1993-03-29,0.0,0.0,0,3.284,3.284,0.0
A,1993-03-30,0.0,0.0,0,3.252,3.252,0.0
A,1993-03-31,0.0,0.0,0,3.221,3.221,0.0
A,1994-03-01,0.0,0.0,0,4.57,4.57,0.0
A,1994-03-02,0.0,0.0,0,4.555,4.555,0.0
A,1994-03-03,0.0,0.0,0,4.54,4.54,0.0
A,1994-03-04,0.0,0.0,0,4.525,4.525,0.0
A,1994-03-05,0.0,0.0,0,4.511,4.511,0.0
A,1994-03-06,0.0,0.0,0,4.496,4.496,0.0
A,1994-03-07,0.0,0.0,0,4.481,4.481,0.0
A,1994-03-08,0.0,0.0,0,4.466,4.466,0.0
A,1994-03-09,0.0,0.0,0,4.451,4.451,0.0
A,1994-03-10,0.0,0.0,0,4.436,4.436,0.0
A,1994-03-11,0.0,0.0,0,4.421,4.421,0.0
A,1994-03-12,0.0,0.0,0,4.406,4.406,0.0
A,1994-03-13,0.0,0.0,0,4.391,4.391,0.0
A,1994-03-14,0.0,0.0,0,4.376,4.376,0.0
A,1994-03-15,0.0,0.0,0,4.361,4.361,0.0
A,1994-03-16,0.0,0.0,0,4.346,4.346,0.0
A,1994-03-17,0.0,0.0,0,4.281,4.281,0.0
A,1994-03-18,0.0,0.0,0,4.217,4.217,0.0
A,1994-03-19,0.0,0.0,0,4.152,4.152,0.0
A,1994-03-20,0.0,0.0,0,4.087,4.087,0.0
A,1994-03-21,0.0,0.0,0,4.022,4.022,0.0
A,1994-03-22,0.0,0.0,0,3.957,3.957,0.0
A,1994-03-23,0.0,0.0,0,3.893,3.893,0.0
A,1994-03-24,0.0,0.0,0,3.828,3.828,0.0
A,1994-03-25,0.0,0.0,0,3.763,3.763,0.0
A,1994-03-26,0.0,0.0,0,3.698,3.698,0.0
A,1994-03-27,0.0,0.0,0,3.634,3.634,0.0
A,1994-03-28,0.0,0.0,0,3.569,3.569,0.0
A,1994-03-29,0.0,0.0,0,3.504,3.504,0.0
A,1994-03-30,0.0,0.0,0,3.439,3.439,0.0
A,1994-03-31,2.150000095,0.0,2.150000095,3.375,3.375,1.0750000475
A,1995-03-01,6.100000381,0.0,6.100000381,4.792,4.792,3.0500001905
A,1995-03-02,0.0,0.0,0,4.727,4.727,0.0
A,1995-03-03,0.0,0.0,0,4.663,4.663,0.0
A,1995-03-04,0.0,0.0,0,4.598,4.598,0.0
A,1995-03-05,0.0,0.0,0,4.533,4.533,0.0
A,1995-03-06,0.649999976,0.0,0.649999976,4.469,4.469,0.324999988
A,1995-03-07,0.100000001,0.0,0.100000001,4.404,4.404,0.0500000005
A,1995-03-08,1.200000048,0.0,1.200000048,4.339,4.339,0.600000024
A,1995-03-09,0.0,0.0,0,4.274,4.274,0.0
A,1995-03-10,0.100000001,0.0,0.100000001,4.21,4.21,0.0500000005
A,1995-03-11,0.649999976,0.0,0.649999976,4.145,4.145,0.324999988
A,1995-03-12,0.0,0.0,0,4.08,4.08,0.0
A,1995-03-13,0.0,0.0,0,4.016,4.016,0.0
A,1995-03-14,0.850000024,0.0,0.850000024,3.951,3.951,0.425000012
A,1995-03-15,0.150000006,0.0,0.150000006,3.886,3.886,0.075000003
A,1995-03-16,0.0,0.0,0,3.822,3.822,0.0
A,1995-03-17,0.0,0.0,0,3.766,3.766,0.0
A,1995-03-18,0.0,0.0,0,3.71,3.71,0.0
A,1995-03-19,0.0,0.0,0,3.654,3.654,0.0
A,1995-03-20,0.0,0.0,0,3.598,3.598,0.0
A,1995-03-21,0.0,0.0,0,3.542,3.542,0.0
A,1995-03-22,0.0,0.0,0,3.486,3.486,0.0
A,1995-03-23,0.0,0.0,0,3.431,3.431,0.0
A,1995-03-24,0.0,0.0,0,3.375,3.375,0.0
A,1995-03-25,0.0,0.0,0,3.319,3.319,0.0
A,1995-03-26,0.400000006,0.0,0.400000006,3.263,3.263,0.200000003
A,1995-03-27,0.0,0.0,0,3.207,3.207,0.0
A,1995-03-28,2.599999905,0.0,2.599999905,3.151,3.151,1.2999999525
A,1995-03-29,6.349999905,0.0,6.349999905,3.095,3.095,3.1749999525
A,1995-03-30,0.949999988,0.0,0.949999988,3.039,3.039,0.474999994
A,1995-03-31,0.300000012,0.0,0.300000012,2.984,2.984,0.150000006
