(1)ClimateZone,(2)Date,(3)T.Max,(4)T.Min,(5)Rain,(6)Evap,(7)Radn,Mean_Temp
A,1986-08-09,2.199999809,0.0,2.199999809,1.361,1.361,1.0999999045
A,1986-08-10,4.099999905,0.0,4.099999905,1.382,1.382,2.0499999525
A,1986-08-11,2.650000095,0.0,2.650000095,1.403,1.403,1.3250000475
A,1986-08-12,0.100000001,0.0,0.100000001,1.425,1.425,0.0500000005
A,1986-08-13,14.25,0.0,14.25,1.446,1.446,7.125
A,1986-08-14,32.15000153,0.0,32.15000153,1.467,1.467,16.075000765
A,1986-08-15,7.149999619,0.0,7.149999619,1.488,1.488,3.5749998095
A,1986-08-16,7.600000381,0.0,7.600000381,1.509,1.509,3.8000001905
A,1986-08-17,0.850000024,0.0,0.850000024,1.538,1.538,0.425000012
A,1986-08-18,0.0,0.0,0,1.568,1.568,0.0
A,1986-08-19,0.0,0.0,0,1.598,1.598,0.0
A,1986-08-20,5.0,0.0,5,1.627,1.627,2.5
A,1986-08-21,1.400000095,0.0,1.400000095,1.657,1.657,0.7000000475
A,1986-08-22,1.75,0.0,1.75,1.686,1.686,0.875
A,1986-08-23,13.5,0.0,13.5,1.716,1.716,6.75
A,1986-08-24,1.299999952,0.0,1.299999952,1.745,1.745,0.649999976
A,1986-08-25,6.5,0.0,6.5,1.775,1.775,3.25
A,1986-08-26,1.200000048,0.0,1.200000048,1.804,1.804,0.600000024
A,1986-08-27,0.100000001,0.0,0.100000001,1.834,1.834,0.0500000005
A,1986-08-28,1.75,0.0,1.75,1.863,1.863,0.875
A,1986-08-29,15.35000038,0.0,15.35000038,1.893,1.893,7.67500019
A,1986-08-30,7.900000095,0.0,7.900000095,1.922,1.922,3.9500000475
A,1986-08-31,1.5,0.0,1.5,1.952,1.952,0.75
A,1987-08-01,9.0,0.0,9,1.202,1.202,4.5
A,1987-08-02,3.25,0.0,3.25,1.223,1.223,1.625
A,1987-08-03,3.799999952,0.0,3.799999952,1.243,1.243,1.899999976
A,1987-08-04,9.25,0.0,9.25,1.264,1.264,4.625
A,1987-08-05,3.949999809,0.0,3.949999809,1.285,1.285,1.9749999045
A,1987-08-06,2.849999905,0.0,2.849999905,1.306,1.306,1.4249999525
A,1987-08-07,5.800000191,0.0,5.800000191,1.326,1.326,2.9000000955
A,1987-08-08,4.75,0.0,4.75,1.347,1.347,2.375
A,1987-08-09,0.949999988,0.0,0.949999988,1.368,1.368,0.474999994
A,1987-08-10,0.0,0.0,0,1.389,1.389,0.0
A,1987-08-11,0.0,0.0,0,1.409,1.409,0.0
A,1987-08-12,0.0,0.0,0,1.43,1.43,0.0
A,1987-08-13,0.0,0.0,0,1.451,1.451,0.0
A,1987-08-14,0.25,0.0,0.25,1.471,1.471,0.125
A,1987-08-15,1.850000024,0.0,1.850000024,1.492,1.492,0.925000012
A,1987-08-16,0.100000001,0.0,0.100000001,1.513,1.513,0.0500000005
A,1987-08-17,0.5,0.0,0.5,1.546,1.546,0.25
A,1987-08-18,3.849999905,0.0,3.849999905,1.578,1.578,1.9249999525
A,1987-08-19,0.200000003,0.0,0.200000003,1.611,1.611,0.1000000015
A,1987-08-20,0.0,0.0,0,1.644,1.644,0.0
A,1987-08-21,2.349999905,0.0,2.349999905,1.677,1.677,1.1749999525
A,1987-08-22,12.5,0.0,12.5,1.71,1.71,6.25
A,1987-08-23,14.44999981,0.0,14.44999981,1.742,1.742,7.224999905
A,1987-08-24,0.600000024,0.0,0.600000024,1.775,1.775,0.300000012
A,1987-08-25,0.100000001,0.0,0.100000001,1.808,1.808,0.0500000005
A,1987-08-26,1.899999976,0.0,1.899999976,1.841,1.841,0.949999988
A,1987-08-27,0.949999988,0.0,0.949999988,1.874,1.874,0.474999994
A,1987-08-28,1.100000024,0.0,1.100000024,1.906,1.906,0.550000012
A,1987-08-29,0.25,0.0,0.25,1.939,1.939,0.125
A,1987-08-30,3.200000048,0.0,3.200000048,1.972,1.972,1.600000024
A,1987-08-31,0.75,0.0,0.75,2.005,2.005,0.375
A,1988-08-01,0.0,0.0,0,1.232,1.232,0.0
A,1988-08-02,0.050000001,0.0,0.050000001,1.253,1.253,0.0250000005
A,1988-08-03,2.349999905,0.0,2.349999905,1.274,1.274,1.1749999525
A,1988-08-04,9.699999809,0.0,9.699999809,1.296,1.296,4.8499999045
A,1988-08-05,7.650000095,0.0,7.650000095,1.317,1.317,3.8250000475
A,1988-08-06,2.599999905,0.0,2.599999905,1.338,1.338,1.2999999525
A,1988-08-07,1.700000048,0.0,1.700000048,1.36,1.36,0.850000024
A,1988-08-08,0.699999988,0.0,0.699999988,1.381,1.381,0.349999994
A,1988-08-09,0.550000012,0.0,0.550000012,1.402,1.402,0.275000006
A,1988-08-10,0.100000001,0.0,0.100000001,1.423,1.423,0.0500000005
A,1988-08-11,0.0,0.0,0,1.445,1.445,0.0
A,1988-08-12,0.0,0.0,0,1.466,1.466,0.0
A,1988-08-13,0.25,0.0,0.25,1.487,1.487,0.125
A,1988-08-14,0.300000012,0.0,0.300000012,1.509,1.509,0.150000006
A,1988-08-15,0.050000001,0.0,0.050000001,1.53,1.53,0.0250000005
A,1988-08-16,0.0,0.0,0,1.551,1.551,0.0
A,1988-08-17,4.25,0.0,4.25,1.585,1.585,2.125
A,1988-08-18,3.950000048,0.0,3.950000048,1.618,1.618,1.975000024
A,1988-08-19,7.300000191,0.0,7.300000191,1.651,1.651,3.6500000955
A,1988-08-20,1.299999952,0.0,1.299999952,1.684,1.684,0.649999976
A,1988-08-21,6.300000191,0.0,6.300000191,1.717,1.717,3.1500000955
A,1988-08-22,2.449999809,0.0,2.449999809,1.751,1.751,1.2249999045
A,1988-08-23,0.699999988,0.0,0.699999988,1.784,1.784,0.349999994
A,1988-08-24,0.0,0.0,0,1.817,1.817,0.0
A,1988-08-25,0.0,0.0,0,1.85,1.85,0.0
A,1988-08-26,26.5,0.0,26.5,1.884,1.884,13.25
A,1988-08-27,4.25,0.0,4.25,1.917,1.917,2.125
A,1988-08-28,0.699999988,0.0,0.699999988,1.95,1.95,0.349999994
A,1988-08-29,0.0,0.0,0,1.983,1.983,0.0
A,1988-08-30,4.400000095,0.0,4.400000095,2.016,2.016,2.2000000475
A,1988-08-31,0.949999988,0.0,0.949999988,2.05,2.05,0.474999994
A,1989-08-01,1.600000024,0.0,1.600000024,1.158,1.158,0.800000012
A,1989-08-02,0.400000006,0.0,0.400000006,1.177,1.177,0.200000003
A,1989-08-03,7.949999809,0.0,7.949999809,1.197,1.197,3.9749999045
A,1989-08-04,10.35000038,0.0,10.35000038,1.216,1.216,5.17500019
A,1989-08-05,4.099999905,0.0,4.099999905,1.236,1.236,2.0499999525
A,1989-08-06,19.04999924,0.0,19.04999924,1.255,1.255,9.52499962
A,1989-08-07,10.39999962,0.0,10.39999962,1.274,1.274,5.19999981
A,1989-08-08,6.550000191,0.0,6.550000191,1.294,1.294,3.2750000955
A,1989-08-09,5.449999809,0.0,5.449999809,1.313,1.313,2.7249999045
A,1989-08-10,0.700000048,0.0,0.700000048,1.333,1.333,0.350000024
A,1989-08-11,0.0,0.0,0,1.352,1.352,0.0
A,1989-08-12,0.0,0.0,0,1.372,1.372,0.0
A,1989-08-13,0.0,0.0,0,1.391,1.391,0.0
A,1989-08-14,1.549999952,0.0,1.549999952,1.41,1.41,0.774999976
A,1989-08-15,11.45000076,0.0,11.45000076,1.43,1.43,5.72500038
A,1989-08-16,2.800000191,0.0,2.800000191,1.449,1.449,1.4000000955
A,1989-08-17,0.100000001,0.0,0.100000001,1.482,1.482,0.0500000005
A,1989-08-18,0.899999976,0.0,0.899999976,1.516,1.516,0.449999988
A,1989-08-19,5.400000095,0.0,5.400000095,1.549,1.549,2.7000000475
A,1989-08-20,3.299999952,0.0,3.299999952,1.582,1.582,1.649999976
A,1989-08-21,11.0,0.0,11,1.615,1.615,5.5
A,1989-08-22,6.599999905,0.0,6.599999905,1.648,1.648,3.2999999525
A,1989-08-23,0.799999952,0.0,0.799999952,1.681,1.681,0.399999976
A,1989-08-24,4.75,0.0,4.75,1.715,1.715,2.375
A,1989-08-25,10.44999981,0.0,10.44999981,1.748,1.748,5.224999905
A,1989-08-26,2.650000095,0.0,2.650000095,1.781,1.781,1.3250000475
A,1989-08-27,2.0,0.0,2,1.814,1.814,1.0
A,1989-08-28,13.79999924,0.0,13.79999924,1.847,1.847,6.89999962
A,1989-08-29,1.5,0.0,1.5,1.88,1.88,0.75
A,1989-08-30,2.650000095,0.0,2.650000095,1.913,1.913,1.3250000475
A,1989-08-31,3.099999905,0.0,3.099999905,1.947,1.947,1.5499999525
A,1990-08-01,0.0,0.0,0,0.928,0.928,0.0
A,1990-08-02,0.850000024,0.0,0.850000024,0.943,0.943,0.425000012
A,1990-08-03,12.64999962,0.0,12.64999962,0.958,0.958,6.32499981
A,1990-08-04,4.099999905,0.0,4.099999905,0.974,0.974,2.0499999525
A,1990-08-05,9.949999809,0.0,9.949999809,0.989,0.989,4.9749999045
A,1990-08-06,1.950000048,0.0,1.950000048,1.004,1.004,0.975000024
A,1990-08-07,2.950000048,0.0,2.950000048,1.02,1.02,1.475000024
A,1990-08-08,12.54999924,0.0,12.54999924,1.035,1.035,6.27499962
A,1990-08-09,7.949999809,0.0,7.949999809,1.05,1.05,3.9749999045
A,1990-08-10,4.300000191,0.0,4.300000191,1.066,1.066,2.1500000955
A,1990-08-11,4.349999905,0.0,4.349999905,1.081,1.081,2.1749999525
A,1990-08-12,5.449999809,0.0,5.449999809,1.096,1.096,2.7249999045
A,1990-08-13,0.949999988,0.0,0.949999988,1.112,1.112,0.474999994
A,1990-08-14,41.84999847,0.0,41.84999847,1.127,1.127,20.924999235
A,1990-08-15,9.149999619,0.0,9.149999619,1.142,1.142,4.5749998095
A,1990-08-16,1.5,0.0,1.5,1.158,1.158,0.75
A,1990-08-17,0.200000003,0.0,0.200000003,1.214,1.214,0.1000000015
A,1990-08-18,0.350000024,0.0,0.350000024,1.271,1.271,0.175000012
A,1990-08-19,2.900000095,0.0,2.900000095,1.328,1.328,1.4500000475
A,1990-08-20,7.150000095,0.0,7.150000095,1.384,1.384,3.5750000475
A,1990-08-21,15.25,0.0,15.25,1.441,1.441,7.625
A,1990-08-22,1.649999976,0.0,1.649999976,1.498,1.498,0.824999988
A,1990-08-23,2.949999809,0.0,2.949999809,1.554,1.554,1.4749999045
A,1990-08-24,2.599999905,0.0,2.599999905,1.611,1.611,1.2999999525
A,1990-08-25,0.449999988,0.0,0.449999988,1.667,1.667,0.224999994
A,1990-08-26,1.25,0.0,1.25,1.724,1.724,0.625
A,1990-08-27,0.200000003,0.0,0.200000003,1.781,1.781,0.1000000015
A,1990-08-28,14.25,0.0,14.25,1.837,1.837,7.125
A,1990-08-29,0.300000012,0.0,0.300000012,1.894,1.894,0.150000006
A,1990-08-30,2.450000048,0.0,2.450000048,1.951,1.951,1.225000024
A,1990-08-31,0.700000048,0.0,0.700000048,2.007,2.007,0.350000024
A,1991-08-01,0.0,0.0,0,0.916,0.916,0.0
A,1991-08-02,2.199999809,0.0,2.199999809,0.92,0.92,1.0999999045
A,1991-08-03,0.200000003,0.0,0.200000003,0.925,0.925,0.1000000015
A,1991-08-04,0.300000012,0.0,0.300000012,0.93,0.93,0.150000006
A,1991-08-05,6.399999619,0.0,6.399999619,0.935,0.935,3.1999998095
A,1991-08-06,4.25,0.0,4.25,0.94,0.94,2.125
A,1991-08-07,12.19999981,0.0,12.19999981,0.944,0.944,6.099999905
A,1991-08-08,2.699999809,0.0,2.699999809,0.949,0.949,1.3499999045
A,1991-08-09,2.200000048,0.0,2.200000048,0.954,0.954,1.100000024
A,1991-08-10,0.449999988,0.0,0.449999988,0.959,0.959,0.224999994
A,1991-08-11,0.100000001,0.0,0.100000001,0.964,0.964,0.0500000005
A,1991-08-12,0.300000012,0.0,0.300000012,0.968,0.968,0.150000006
A,1991-08-13,11.64999962,0.0,11.64999962,0.973,0.973,5.82499981
A,1991-08-14,14.39999962,0.0,14.39999962,0.978,0.978,7.19999981
A,1991-08-15,7.5,0.0,7.5,0.983,0.983,3.75
A,1991-08-16,0.100000001,0.0,0.100000001,0.988,0.988,0.0500000005
A,1991-08-17,0.0,0.0,0,1.026,1.026,0.0
A,1991-08-18,0.0,0.0,0,1.065,1.065,0.0
A,1991-08-19,2.450000048,0.0,2.450000048,1.103,1.103,1.225000024
A,1991-08-20,29.64999962,0.0,29.64999962,1.142,1.142,14.82499981
A,1991-08-21,7.75,0.0,7.75,1.18,1.18,3.875
A,1991-08-22,10.10000038,0.0,10.10000038,1.219,1.219,5.05000019
A,1991-08-23,10.05000019,0.0,10.05000019,1.258,1.258,5.025000095
A,1991-08-24,4.75,0.0,4.75,1.296,1.296,2.375
A,1991-08-25,1.549999952,0.0,1.549999952,1.335,1.335,0.774999976
A,1991-08-26,4.75,0.0,4.75,1.373,1.373,2.375
A,1991-08-27,20.79999924,0.0,20.79999924,1.412,1.412,10.39999962
A,1991-08-28,7.0,0.0,7,1.45,1.45,3.5
A,1991-08-29,9.649999619,0.0,9.649999619,1.489,1.489,4.8249998095
A,1991-08-30,1.700000048,0.0,1.700000048,1.527,1.527,0.850000024
A,1991-08-31,0.699999988,0.0,0.699999988,1.566,1.566,0.349999994
A,1992-08-01,0.0,0.0,0,1.104,1.104,0.0
A,1992-08-02,0.200000003,0.0,0.200000003,1.113,1.113,0.1000000015
A,1992-08-03,1.049999952,0.0,1.049999952,1.121,1.121,0.524999976
A,1992-08-04,0.850000024,0.0,0.850000024,1.129,1.129,0.425000012
A,1992-08-05,0.100000001,0.0,0.100000001,1.138,1.138,0.0500000005
A,1992-08-06,0.300000012,0.0,0.300000012,1.146,1.146,0.150000006
A,1992-08-07,28.54999924,0.0,28.54999924,1.155,1.155,14.27499962
A,1992-08-08,3.150000095,0.0,3.150000095,1.163,1.163,1.5750000475
A,1992-08-09,4.300000191,0.0,4.300000191,1.172,1.172,2.1500000955
A,1992-08-10,7.850000381,0.0,7.850000381,1.18,1.18,3.9250001905
A,1992-08-11,23.40000153,0.0,23.40000153,1.189,1.189,11.700000765
A,1992-08-12,10.64999962,0.0,10.64999962,1.197,1.197,5.32499981
A,1992-08-13,13.85000038,0.0,13.85000038,1.205,1.205,6.92500019
A,1992-08-14,2.200000048,0.0,2.200000048,1.214,1.214,1.100000024
A,1992-08-15,0.600000024,0.0,0.600000024,1.222,1.222,0.300000012
A,1992-08-16,9.25,0.0,9.25,1.231,1.231,4.625
A,1992-08-17,3.550000191,0.0,3.550000191,1.244,1.244,1.7750000955
A,1992-08-18,3.199999809,0.0,3.199999809,1.258,1.258,1.5999999045
A,1992-08-19,10.39999962,0.0,10.39999962,1.272,1.272,5.19999981
A,1992-08-20,0.600000024,0.0,0.600000024,1.285,1.285,0.300000012
A,1992-08-21,0.0,0.0,0,1.299,1.299,0.0
A,1992-08-22,3.900000095,0.0,3.900000095,1.313,1.313,1.9500000475
A,1992-08-23,1.349999905,0.0,1.349999905,1.326,1.326,0.6749999525
A,1992-08-24,0.100000001,0.0,0.100000001,1.34,1.34,0.0500000005
A,1992-08-25,0.0,0.0,0,1.353,1.353,0.0
A,1992-08-26,2.75,0.0,2.75,1.367,1.367,1.375
A,1992-08-27,4.0,0.0,4,1.381,1.381,2.0
A,1992-08-28,8.899999619,0.0,8.899999619,1.394,1.394,4.4499998095
A,1992-08-29,62.10000229,0.0,62.10000229,1.408,1.408,31.050001145
A,1992-08-30,31.80000114,0.0,31.80000114,1.421,1.421,15.90000057
A,1992-08-31,28.35000038,0.0,28.35000038,1.435,1.435,14.17500019
A,1993-08-01,9.399999619,0.0,9.399999619,1.241,1.241,4.6999998095
A,1993-08-02,10.25,0.0,10.25,1.26,1.26,5.125
A,1993-08-03,0.200000003,0.0,0.200000003,1.278,1.278,0.1000000015
A,1993-08-04,0.0,0.0,0,1.297,1.297,0.0
A,1993-08-05,0.0,0.0,0,1.316,1.316,0.0
A,1993-08-06,0.400000006,0.0,0.400000006,1.335,1.335,0.200000003
A,1993-08-07,7.75,0.0,7.75,1.354,1.354,3.875
A,1993-08-08,1.200000048,0.0,1.200000048,1.373,1.373,0.600000024
A,1993-08-09,10.39999962,0.0,10.39999962,1.392,1.392,5.19999981
A,1993-08-10,0.600000024,0.0,0.600000024,1.411,1.411,0.300000012
A,1993-08-11,0.0,0.0,0,1.43,1.43,0.0
A,1993-08-12,1.350000024,0.0,1.350000024,1.449,1.449,0.675000012
A,1993-08-13,9.25,0.0,9.25,1.468,1.468,4.625
A,1993-08-14,8.300000191,0.0,8.300000191,1.487,1.487,4.1500000955
A,1993-08-15,4.899999619,0.0,4.899999619,1.505,1.505,2.4499998095
A,1993-08-16,2.900000095,0.0,2.900000095,1.524,1.524,1.4500000475
A,1993-08-17,4.449999809,0.0,4.449999809,1.557,1.557,2.2249999045
A,1993-08-18,0.550000012,0.0,0.550000012,1.589,1.589,0.275000006
A,1993-08-19,0.0,0.0,0,1.621,1.621,0.0
A,1993-08-20,0.0,0.0,0,1.653,1.653,0.0
A,1993-08-21,0.0,0.0,0,1.686,1.686,0.0
A,1993-08-22,0.0,0.0,0,1.718,1.718,0.0
A,1993-08-23,0.0,0.0,0,1.75,1.75,0.0
A,1993-08-24,0.0,0.0,0,1.782,1.782,0.0
A,1993-08-25,0.0,0.0,0,1.815,1.815,0.0
A,1993-08-26,0.0,0.0,0,1.847,1.847,0.0
A,1993-08-27,0.0,0.0,0,1.879,1.879,0.0
A,1993-08-28,0.0,0.0,0,1.911,1.911,0.0
A,1993-08-29,0.0,0.0,0,1.944,1.944,0.0
A,1993-08-30,20.45000076,0.0,20.45000076,1.976,1.976,10.22500038
A,1993-08-31,1.799999952,0.0,1.799999952,2.008,2.008,0.899999976
A,1994-08-01,2.700000048,0.0,2.700000048,1.786,1.786,1.350000024
A,1994-08-02,0.600000024,0.0,0.600000024,1.816,1.816,0.300000012
A,1994-08-03,0.0,0.0,0,1.847,1.847,0.0
A,1994-08-04,0.0,0.0,0,1.877,1.877,0.0
A,1994-08-05,0.899999976,0.0,0.899999976,1.908,1.908,0.449999988
A,1994-08-06,4.599999905,0.0,4.599999905,1.938,1.938,2.2999999525
A,1994-08-07,4.150000095,0.0,4.150000095,1.969,1.969,2.0750000475
A,1994-08-08,1.799999952,0.0,1.799999952,2,2,0.899999976
A,1994-08-09,1.549999952,0.0,1.549999952,2.03,2.03,0.774999976
A,1994-08-10,0.0,0.0,0,2.061,2.061,0.0
A,1994-08-11,0.649999976,0.0,0.649999976,2.091,2.091,0.324999988
A,1994-08-12,12.25,0.0,12.25,2.122,2.122,6.125
A,1994-08-13,0.600000024,0.0,0.600000024,2.152,2.152,0.300000012
A,1994-08-14,2.25,0.0,2.25,2.183,2.183,1.125
A,1994-08-15,0.100000001,0.0,0.100000001,2.213,2.213,0.0500000005
A,1994-08-16,0.0,0.0,0,2.244,2.244,0.0
A,1994-08-17,0.0,0.0,0,2.246,2.246,0.0
A,1994-08-18,0.0,0.0,0,2.247,2.247,0.0
A,1994-08-19,0.050000001,0.0,0.050000001,2.249,2.249,0.0250000005
A,1994-08-20,0.0,0.0,0,2.251,2.251,0.0
A,1994-08-21,0.0,0.0,0,2.253,2.253,0.0
A,1994-08-22,5.099999905,0.0,5.099999905,2.254,2.254,2.5499999525
A,1994-08-23,0.75,0.0,0.75,2.256,2.256,0.375
A,1994-08-24,1.599999905,0.0,1.599999905,2.258,2.258,0.7999999525
A,1994-08-25,0.0,0.0,0,2.26,2.26,0.0
A,1994-08-26,0.0,0.0,0,2.262,2.262,0.0
A,1994-08-27,0.050000001,0.0,0.050000001,2.263,2.263,0.0250000005
A,1994-08-28,1.75,0.0,1.75,2.265,2.265,0.875
A,1994-08-29,0.350000024,0.0,0.350000024,2.267,2.267,0.175000012
A,1994-08-30,0.0,0.0,0,2.269,2.269,0.0
A,1994-08-31,0.0,0.0,0,2.271,2.271,0.0
A,1995-08-01,25.15000153,0.0,25.15000153,1.337,1.337,12.575000765
A,1995-08-02,9.600000381,0.0,9.600000381,1.38,1.38,4.8000001905
A,1995-08-03,2.799999952,0.0,2.799999952,1.422,1.422,1.399999976
A,1995-08-04,4.25,0.0,4.25,1.464,1.464,2.125
A,1995-08-05,0.0,0.0,0,1.506,1.506,0.0
A,1995-08-06,1.5,0.0,1.5,1.548,1.548,0.75
A,1995-08-07,1.25,0.0,1.25,1.591,1.591,0.625
A,1995-08-08,0.600000024,0.0,0.600000024,1.633,1.633,0.300000012
A,1995-08-09,0.0,0.0,0,1.675,1.675,0.0
A,1995-08-10,0.0,0.0,0,1.717,1.717,0.0
A,1995-08-11,0.0,0.0,0,1.759,1.759,0.0
A,1995-08-12,0.0,0.0,0,1.802,1.802,0.0
A,1995-08-13,0.0,0.0,0,1.844,1.844,0.0
A,1995-08-14,0.0,0.0,0,1.886,1.886,0.0
A,1995-08-15,0.0,0.0,0,1.928,1.928,0.0
A,1995-08-16,0.0,0.0,0,1.971,1.971,0.0
A,1995-08-17,0.0,0.0,0,1.985,1.985,0.0
A,1995-08-18,0.0,0.0,0,2,2,0.0
A,1995-08-19,0.0,0.0,0,2.015,2.015,0.0
A,1995-08-20,0.550000012,0.0,0.550000012,2.03,2.03,0.275000006
A,1995-08-21,0.0,0.0,0,2.045,2.045,0.0
A,1995-08-22,0.0,0.0,0,2.06,2.06,0.0
A,1995-08-23,0.0,0.0,0,2.075,2.075,0.0
A,1995-08-24,11.89999962,0.0,11.89999962,2.09,2.09,5.94999981
A,1995-08-25,1.100000024,0.0,1.100000024,2.105,2.105,0.550000012
A,1995-08-26,2.049999952,0.0,2.049999952,2.12,2.12,1.024999976
A,1995-08-27,0.200000003,0.0,0.200000003,2.135,2.135,0.1000000015
A,1995-08-28,0.300000012,0.0,0.300000012,2.15,2.15,0.150000006
A,1995-08-29,0.0,0.0,0,2.165,2.165,0.0
A,1995-08-30,0.649999976,0.0,0.649999976,2.18,2.18,0.324999988
A,1995-08-31,5.550000191,0.0,5.550000191,2.195,2.195,2.7750000955
