(1)ClimateZone,(2)Date,(3)T.Max,(4)T.Min,(5)Rain,(6)Evap,(7)Radn,Mean_Temp
A,1988-09-30,0.200000003,0.0,0.200000003,3.179,3.179,0.1000000015
A,1989-09-01,0.950000048,0.0,0.950000048,1.98,1.98,0.475000024
A,1989-09-02,0.100000001,0.0,0.100000001,2.013,2.013,0.0500000005
A,1989-09-03,0.25,0.0,0.25,2.046,2.046,0.125
A,1989-09-04,0.100000001,0.0,0.100000001,2.079,2.079,0.0500000005
A,1989-09-05,0.0,0.0,0,2.112,2.112,0.0
A,1989-09-06,0.0,0.0,0,2.146,2.146,0.0
A,1989-09-07,0.0,0.0,0,2.179,2.179,0.0
A,1989-09-08,3.25,0.0,3.25,2.212,2.212,1.625
A,1989-09-09,5.900000095,0.0,5.900000095,2.245,2.245,2.9500000475
A,1989-09-10,22.25,0.0,22.25,2.278,2.278,11.125
A,1989-09-11,10.10000038,0.0,10.10000038,2.311,2.311,5.05000019
A,1989-09-12,3.650000095,0.0,3.650000095,2.345,2.345,1.8250000475
A,1989-09-13,0.850000024,0.0,0.850000024,2.378,2.378,0.425000012
A,1989-09-14,0.25,0.0,0.25,2.411,2.411,0.125
A,1989-09-15,0.100000001,0.0,0.100000001,2.444,2.444,0.0500000005
A,1989-09-16,3.849999905,0.0,3.849999905,2.477,2.477,1.9249999525
A,1989-09-17,8.899999619,0.0,8.899999619,2.515,2.515,4.4499998095
A,1989-09-18,11.94999981,0.0,11.94999981,2.553,2.553,5.974999905
A,1989-09-19,0.449999988,0.0,0.449999988,2.591,2.591,0.224999994
A,1989-09-20,0.050000001,0.0,0.050000001,2.629,2.629,0.0250000005
A,1989-09-21,3.199999809,0.0,3.199999809,2.667,2.667,1.5999999045
A,1989-09-22,5.949999809,0.0,5.949999809,2.705,2.705,2.9749999045
A,1989-09-23,0.0,0.0,0,2.743,2.743,0.0
A,1989-09-24,8.0,0.0,8,2.781,2.781,4.0
A,1989-09-25,3.900000095,0.0,3.900000095,2.819,2.819,1.9500000475
A,1989-09-26,0.0,0.0,0,2.857,2.857,0.0
A,1989-09-27,0.0,0.0,0,2.895,2.895,0.0
A,1989-09-28,0.0,0.0,0,2.933,2.933,0.0
A,1989-09-29,0.050000001,0.0,0.050000001,2.971,2.971,0.0250000005
A,1989-09-30,1.100000024,0.0,1.100000024,3.009,3.009,0.550000012
A,1990-09-01,4.099999905,0.0,4.099999905,2.064,2.064,2.0499999525
A,1990-09-02,2.699999809,0.0,2.699999809,2.121,2.121,1.3499999045
A,1990-09-03,1.549999952,0.0,1.549999952,2.177,2.177,0.774999976
A,1990-09-04,4.399999619,0.0,4.399999619,2.234,2.234,2.1999998095
A,1990-09-05,6.849999905,0.0,6.849999905,2.29,2.29,3.4249999525
A,1990-09-06,0.350000024,0.0,0.350000024,2.347,2.347,0.175000012
A,1990-09-07,0.0,0.0,0,2.404,2.404,0.0
A,1990-09-08,0.0,0.0,0,2.46,2.46,0.0
A,1990-09-09,0.0,0.0,0,2.517,2.517,0.0
A,1990-09-10,0.0,0.0,0,2.574,2.574,0.0
A,1990-09-11,22.5,0.0,22.5,2.63,2.63,11.25
A,1990-09-12,4.75,0.0,4.75,2.687,2.687,2.375
A,1990-09-13,0.700000048,0.0,0.700000048,2.744,2.744,0.350000024
A,1990-09-14,1.049999952,0.0,1.049999952,2.8,2.8,0.524999976
A,1990-09-15,0.0,0.0,0,2.857,2.857,0.0
A,1990-09-16,0.0,0.0,0,2.913,2.913,0.0
A,1990-09-17,0.0,0.0,0,2.942,2.942,0.0
A,1990-09-18,0.0,0.0,0,2.97,2.97,0.0
A,1990-09-19,0.0,0.0,0,2.999,2.999,0.0
A,1990-09-20,3.0,0.0,3,3.027,3.027,1.5
A,1990-09-21,0.0,0.0,0,3.055,3.055,0.0
A,1990-09-22,0.0,0.0,0,3.084,3.084,0.0
A,1990-09-23,0.0,0.0,0,3.112,3.112,0.0
A,1990-09-24,24.45000076,0.0,24.45000076,3.14,3.14,12.22500038
A,1990-09-25,1.25,0.0,1.25,3.169,3.169,0.625
A,1990-09-26,0.5,0.0,0.5,3.197,3.197,0.25
A,1990-09-27,0.0,0.0,0,3.226,3.226,0.0
A,1990-09-28,0.0,0.0,0,3.254,3.254,0.0
A,1990-09-29,0.0,0.0,0,3.282,3.282,0.0
A,1990-09-30,0.0,0.0,0,3.311,3.311,0.0
A,1991-09-01,0.100000001,0.0,0.100000001,1.605,1.605,0.0500000005
A,1991-09-02,0.0,0.0,0,1.643,1.643,0.0
A,1991-09-03,0.0,0.0,0,1.682,1.682,0.0
A,1991-09-04,0.0,0.0,0,1.72,1.72,0.0
A,1991-09-05,0.0,0.0,0,1.759,1.759,0.0
A,1991-09-06,1.200000048,0.0,1.200000048,1.797,1.797,0.600000024
A,1991-09-07,1.600000024,0.0,1.600000024,1.836,1.836,0.800000012
A,1991-09-08,0.050000001,0.0,0.050000001,1.875,1.875,0.0250000005
A,1991-09-09,41.19999695,0.0,41.19999695,1.913,1.913,20.599998475
A,1991-09-10,10.60000038,0.0,10.60000038,1.952,1.952,5.30000019
A,1991-09-11,1.549999952,0.0,1.549999952,1.99,1.99,0.774999976
A,1991-09-12,0.0,0.0,0,2.029,2.029,0.0
A,1991-09-13,0.300000012,0.0,0.300000012,2.067,2.067,0.150000006
A,1991-09-14,10.69999981,0.0,10.69999981,2.106,2.106,5.349999905
A,1991-09-15,12.70000076,0.0,12.70000076,2.144,2.144,6.35000038
A,1991-09-16,26.85000038,0.0,26.85000038,2.183,2.183,13.42500019
A,1991-09-17,29.75,0.0,29.75,2.253,2.253,14.875
A,1991-09-18,8.100000381,0.0,8.100000381,2.324,2.324,4.0500001905
A,1991-09-19,1.399999976,0.0,1.399999976,2.394,2.394,0.699999988
A,1991-09-20,17.54999924,0.0,17.54999924,2.465,2.465,8.77499962
A,1991-09-21,0.449999988,0.0,0.449999988,2.535,2.535,0.224999994
A,1991-09-22,0.150000006,0.0,0.150000006,2.605,2.605,0.075000003
A,1991-09-23,0.0,0.0,0,2.676,2.676,0.0
A,1991-09-24,0.0,0.0,0,2.746,2.746,0.0
A,1991-09-25,3.449999809,0.0,3.449999809,2.817,2.817,1.7249999045
A,1991-09-26,0.200000003,0.0,0.200000003,2.887,2.887,0.1000000015
A,1991-09-27,0.050000001,0.0,0.050000001,2.957,2.957,0.0250000005
A,1991-09-28,2.700000048,0.0,2.700000048,3.028,3.028,1.350000024
A,1991-09-29,0.200000003,0.0,0.200000003,3.098,3.098,0.1000000015
A,1991-09-30,0.0,0.0,0,3.168,3.168,0.0
A,1992-09-01,13.54999924,0.0,13.54999924,1.449,1.449,6.77499962
A,1992-09-02,21.85000038,0.0,21.85000038,1.462,1.462,10.92500019
A,1992-09-03,1.949999928,0.0,1.949999928,1.476,1.476,0.974999964
A,1992-09-04,3.0,0.0,3,1.49,1.49,1.5
A,1992-09-05,0.700000048,0.0,0.700000048,1.503,1.503,0.350000024
A,1992-09-06,0.600000024,0.0,0.600000024,1.517,1.517,0.300000012
A,1992-09-07,0.550000012,0.0,0.550000012,1.53,1.53,0.275000006
A,1992-09-08,0.0,0.0,0,1.544,1.544,0.0
A,1992-09-09,0.300000012,0.0,0.300000012,1.558,1.558,0.150000006
A,1992-09-10,9.300000191,0.0,9.300000191,1.571,1.571,4.6500000955
A,1992-09-11,4.5,0.0,4.5,1.585,1.585,2.25
A,1992-09-12,1.350000024,0.0,1.350000024,1.598,1.598,0.675000012
A,1992-09-13,14.80000019,0.0,14.80000019,1.612,1.612,7.400000095
A,1992-09-14,31.0,0.0,31,1.626,1.626,15.5
A,1992-09-15,28.20000076,0.0,28.20000076,1.639,1.639,14.10000038
A,1992-09-16,0.150000006,0.0,0.150000006,1.653,1.653,0.075000003
A,1992-09-17,1.899999976,0.0,1.899999976,1.699,1.699,0.949999988
A,1992-09-18,1.100000024,0.0,1.100000024,1.745,1.745,0.550000012
A,1992-09-19,0.200000003,0.0,0.200000003,1.791,1.791,0.1000000015
A,1992-09-20,0.150000006,0.0,0.150000006,1.837,1.837,0.075000003
A,1992-09-21,24.04999924,0.0,24.04999924,1.883,1.883,12.02499962
A,1992-09-22,1.899999976,0.0,1.899999976,1.929,1.929,0.949999988
A,1992-09-23,4.399999619,0.0,4.399999619,1.975,1.975,2.1999998095
A,1992-09-24,18.89999962,0.0,18.89999962,2.022,2.022,9.44999981
A,1992-09-25,0.400000006,0.0,0.400000006,2.068,2.068,0.200000003
A,1992-09-26,0.0,0.0,0,2.114,2.114,0.0
A,1992-09-27,7.25,0.0,7.25,2.16,2.16,3.625
A,1992-09-28,20.60000038,0.0,20.60000038,2.206,2.206,10.30000019
A,1992-09-29,0.25,0.0,0.25,2.252,2.252,0.125
A,1992-09-30,0.050000001,0.0,0.050000001,2.298,2.298,0.0250000005
A,1993-09-01,11.39999962,0.0,11.39999962,2.04,2.04,5.69999981
A,1993-09-02,1.0,0.0,1,2.073,2.073,0.5
A,1993-09-03,0.0,0.0,0,2.105,2.105,0.0
A,1993-09-04,0.0,0.0,0,2.137,2.137,0.0
A,1993-09-05,0.0,0.0,0,2.169,2.169,0.0
A,1993-09-06,0.0,0.0,0,2.202,2.202,0.0
A,1993-09-07,0.949999988,0.0,0.949999988,2.234,2.234,0.474999994
A,1993-09-08,3.300000191,0.0,3.300000191,2.266,2.266,1.6500000955
A,1993-09-09,0.550000012,0.0,0.550000012,2.298,2.298,0.275000006
A,1993-09-10,2.0,0.0,2,2.331,2.331,1.0
A,1993-09-11,4.550000191,0.0,4.550000191,2.363,2.363,2.2750000955
A,1993-09-12,1.850000024,0.0,1.850000024,2.395,2.395,0.925000012
A,1993-09-13,0.100000001,0.0,0.100000001,2.427,2.427,0.0500000005
A,1993-09-14,0.150000006,0.0,0.150000006,2.46,2.46,0.075000003
A,1993-09-15,0.100000001,0.0,0.100000001,2.492,2.492,0.0500000005
A,1993-09-16,0.0,0.0,0,2.524,2.524,0.0
A,1993-09-17,0.0,0.0,0,2.57,2.57,0.0
A,1993-09-18,24.89999962,0.0,24.89999962,2.616,2.616,12.44999981
A,1993-09-19,16.70000076,0.0,16.70000076,2.663,2.663,8.35000038
A,1993-09-20,5.75,0.0,5.75,2.709,2.709,2.875
A,1993-09-21,0.200000003,0.0,0.200000003,2.755,2.755,0.1000000015
A,1993-09-22,0.100000001,0.0,0.100000001,2.801,2.801,0.0500000005
A,1993-09-23,0.0,0.0,0,2.847,2.847,0.0
A,1993-09-24,0.0,0.0,0,2.894,2.894,0.0
A,1993-09-25,0.0,0.0,0,2.94,2.94,0.0
A,1993-09-26,0.0,0.0,0,2.986,2.986,0.0
A,1993-09-27,0.0,0.0,0,3.032,3.032,0.0
A,1993-09-28,26.75,0.0,26.75,3.078,3.078,13.375
A,1993-09-29,0.100000001,0.0,0.100000001,3.124,3.124,0.0500000005
A,1993-09-30,10.10000038,0.0,10.10000038,3.171,3.171,5.05000019
A,1994-09-01,0.0,0.0,0,2.272,2.272,0.0
A,1994-09-02,10.75,0.0,10.75,2.274,2.274,5.375
A,1994-09-03,10.5,0.0,10.5,2.276,2.276,5.25
A,1994-09-04,2.150000095,0.0,2.150000095,2.278,2.278,1.0750000475
A,1994-09-05,2.049999952,0.0,2.049999952,2.279,2.279,1.024999976
A,1994-09-06,2.400000095,0.0,2.400000095,2.281,2.281,1.2000000475
A,1994-09-07,0.200000003,0.0,0.200000003,2.283,2.283,0.1000000015
A,1994-09-08,0.0,0.0,0,2.285,2.285,0.0
A,1994-09-09,0.0,0.0,0,2.287,2.287,0.0
A,1994-09-10,0.0,0.0,0,2.288,2.288,0.0
A,1994-09-11,6.449999809,0.0,6.449999809,2.29,2.29,3.2249999045
A,1994-09-12,1.400000095,0.0,1.400000095,2.292,2.292,0.7000000475
A,1994-09-13,0.150000006,0.0,0.150000006,2.294,2.294,0.075000003
A,1994-09-14,1.5,0.0,1.5,2.296,2.296,0.75
A,1994-09-15,0.899999976,0.0,0.899999976,2.297,2.297,0.449999988
A,1994-09-16,0.300000012,0.0,0.300000012,2.299,2.299,0.150000006
A,1994-09-17,0.550000012,0.0,0.550000012,2.347,2.347,0.275000006
A,1994-09-18,2.0,0.0,2,2.395,2.395,1.0
A,1994-09-19,1.049999952,0.0,1.049999952,2.443,2.443,0.524999976
A,1994-09-20,1.400000095,0.0,1.400000095,2.491,2.491,0.7000000475
A,1994-09-21,0.0,0.0,0,2.539,2.539,0.0
A,1994-09-22,0.0,0.0,0,2.587,2.587,0.0
A,1994-09-23,1.849999905,0.0,1.849999905,2.635,2.635,0.9249999525
A,1994-09-24,0.0,0.0,0,2.683,2.683,0.0
A,1994-09-25,4.199999809,0.0,4.199999809,2.731,2.731,2.0999999045
A,1994-09-26,1.25,0.0,1.25,2.779,2.779,0.625
A,1994-09-27,0.25,0.0,0.25,2.827,2.827,0.125
A,1994-09-28,2.449999809,0.0,2.449999809,2.875,2.875,1.2249999045
A,1994-09-29,1.0,0.0,1,2.923,2.923,0.5
A,1994-09-30,0.0,0.0,0,2.971,2.971,0.0
A,1995-09-01,0.0,0.0,0,2.21,2.21,0.0
A,1995-09-02,0.0,0.0,0,2.225,2.225,0.0
A,1995-09-03,3.300000191,0.0,3.300000191,2.24,2.24,1.6500000955
A,1995-09-04,6.449999809,0.0,6.449999809,2.255,2.255,3.2249999045
A,1995-09-05,0.5,0.0,0.5,2.27,2.27,0.25
A,1995-09-06,0.050000001,0.0,0.050000001,2.285,2.285,0.0250000005
A,1995-09-07,0.5,0.0,0.5,2.3,2.3,0.25
A,1995-09-08,1.599999905,0.0,1.599999905,2.315,2.315,0.7999999525
A,1995-09-09,0.25,0.0,0.25,2.33,2.33,0.125
A,1995-09-10,2.699999809,0.0,2.699999809,2.345,2.345,1.3499999045
A,1995-09-11,0.0,0.0,0,2.36,2.36,0.0
A,1995-09-12,0.0,0.0,0,2.375,2.375,0.0
A,1995-09-13,11.35000038,0.0,11.35000038,2.39,2.39,5.67500019
A,1995-09-14,0.100000001,0.0,0.100000001,2.405,2.405,0.0500000005
A,1995-09-15,0.0,0.0,0,2.42,2.42,0.0
A,1995-09-16,0.0,0.0,0,2.435,2.435,0.0
A,1995-09-17,0.0,0.0,0,2.472,2.472,0.0
A,1995-09-18,0.0,0.0,0,2.509,2.509,0.0
A,1995-09-19,1.350000024,0.0,1.350000024,2.546,2.546,0.675000012
A,1995-09-20,1.5,0.0,1.5,2.584,2.584,0.75
A,1995-09-21,2.0,0.0,2,2.621,2.621,1.0
A,1995-09-22,5.25,0.0,5.25,2.658,2.658,2.625
A,1995-09-23,23.90000153,0.0,23.90000153,2.695,2.695,11.950000765
A,1995-09-24,6.849999905,0.0,6.849999905,2.733,2.733,3.4249999525
A,1995-09-25,0.0,0.0,0,2.77,2.77,0.0
A,1995-09-26,0.0,0.0,0,2.807,2.807,0.0
A,1995-09-27,0.0,0.0,0,2.844,2.844,0.0
A,1995-09-28,0.050000001,0.0,0.050000001,2.882,2.882,0.0250000005
A,1995-09-29,5.600000381,0.0,5.600000381,2.919,2.919,2.8000001905
A,1995-09-30,0.800000012,0.0,0.800000012,2.956,2.956,0.400000006
