(1)ClimateZone,(2)Date,(3)T.Max,(4)T.Min,(5)Rain,(6)Evap,(7)Radn,Mean_Temp
A,1987-04-16,0.0,0.0,0,2.453,2.453,0.0
A,1987-04-17,0.0,0.0,0,2.412,2.412,0.0
A,1987-04-18,0.25,0.0,0.25,2.372,2.372,0.125
A,1987-04-19,0.300000012,0.0,0.300000012,2.331,2.331,0.150000006
A,1987-04-20,0.0,0.0,0,2.29,2.29,0.0
A,1987-04-21,0.0,0.0,0,2.25,2.25,0.0
A,1987-04-22,0.0,0.0,0,2.209,2.209,0.0
A,1987-04-23,0.0,0.0,0,2.169,2.169,0.0
A,1987-04-24,0.0,0.0,0,2.128,2.128,0.0
A,1987-04-25,0.0,0.0,0,2.087,2.087,0.0
A,1987-04-26,0.0,0.0,0,2.047,2.047,0.0
A,1987-04-27,31.5,0.0,31.5,2.006,2.006,15.75
A,1987-04-28,5.849999905,0.0,5.849999905,1.965,1.965,2.9249999525
A,1987-04-29,0.25,0.0,0.25,1.925,1.925,0.125
A,1987-04-30,0.0,0.0,0,1.884,1.884,0.0
A,1988-04-01,0.5,0.0,0.5,3.316,3.316,0.25
A,1988-04-02,0.0,0.0,0,3.255,3.255,0.0
A,1988-04-03,0.0,0.0,0,3.195,3.195,0.0
A,1988-04-04,0.0,0.0,0,3.134,3.134,0.0
A,1988-04-05,0.0,0.0,0,3.073,3.073,0.0
A,1988-04-06,0.0,0.0,0,3.013,3.013,0.0
A,1988-04-07,1.049999952,0.0,1.049999952,2.952,2.952,0.524999976
A,1988-04-08,0.150000006,0.0,0.150000006,2.892,2.892,0.075000003
A,1988-04-09,0.0,0.0,0,2.831,2.831,0.0
A,1988-04-10,0.0,0.0,0,2.77,2.77,0.0
A,1988-04-11,0.0,0.0,0,2.71,2.71,0.0
A,1988-04-12,0.0,0.0,0,2.649,2.649,0.0
A,1988-04-13,0.0,0.0,0,2.589,2.589,0.0
A,1988-04-14,0.350000024,0.0,0.350000024,2.528,2.528,0.175000012
A,1988-04-15,0.0,0.0,0,2.467,2.467,0.0
A,1988-04-16,0.0,0.0,0,2.407,2.407,0.0
A,1988-04-17,0.0,0.0,0,2.37,2.37,0.0
A,1988-04-18,0.0,0.0,0,2.332,2.332,0.0
A,1988-04-19,5.449999809,0.0,5.449999809,2.295,2.295,2.7249999045
A,1988-04-20,0.050000001,0.0,0.050000001,2.258,2.258,0.0250000005
A,1988-04-21,1.850000024,0.0,1.850000024,2.221,2.221,0.925000012
A,1988-04-22,1.200000048,0.0,1.200000048,2.184,2.184,0.600000024
A,1988-04-23,0.25,0.0,0.25,2.147,2.147,0.125
A,1988-04-24,1.549999952,0.0,1.549999952,2.11,2.11,0.774999976
A,1988-04-25,7.449999809,0.0,7.449999809,2.073,2.073,3.7249999045
A,1988-04-26,2.099999905,0.0,2.099999905,2.036,2.036,1.0499999525
A,1988-04-27,0.0,0.0,0,1.998,1.998,0.0
A,1988-04-28,0.050000001,0.0,0.050000001,1.961,1.961,0.0250000005
A,1988-04-29,0.0,0.0,0,1.924,1.924,0.0
A,1988-04-30,0.0,0.0,0,1.887,1.887,0.0
A,1989-04-01,0.100000001,0.0,0.100000001,3.321,3.321,0.0500000005
A,1989-04-02,0.0,0.0,0,3.26,3.26,0.0
A,1989-04-03,0.0,0.0,0,3.2,3.2,0.0
A,1989-04-04,1.049999952,0.0,1.049999952,3.14,3.14,0.524999976
A,1989-04-05,0.0,0.0,0,3.08,3.08,0.0
A,1989-04-06,0.450000018,0.0,0.450000018,3.02,3.02,0.225000009
A,1989-04-07,0.0,0.0,0,2.959,2.959,0.0
A,1989-04-08,0.0,0.0,0,2.899,2.899,0.0
A,1989-04-09,0.0,0.0,0,2.839,2.839,0.0
A,1989-04-10,0.0,0.0,0,2.779,2.779,0.0
A,1989-04-11,8.25,0.0,8.25,2.718,2.718,4.125
A,1989-04-12,2.900000095,0.0,2.900000095,2.658,2.658,1.4500000475
A,1989-04-13,0.0,0.0,0,2.598,2.598,0.0
A,1989-04-14,0.050000001,0.0,0.050000001,2.538,2.538,0.0250000005
A,1989-04-15,1.450000048,0.0,1.450000048,2.478,2.478,0.725000024
A,1989-04-16,0.0,0.0,0,2.417,2.417,0.0
A,1989-04-17,1.950000048,0.0,1.950000048,2.378,2.378,0.975000024
A,1989-04-18,0.0,0.0,0,2.339,2.339,0.0
A,1989-04-19,0.0,0.0,0,2.3,2.3,0.0
A,1989-04-20,0.0,0.0,0,2.261,2.261,0.0
A,1989-04-21,0.0,0.0,0,2.222,2.222,0.0
A,1989-04-22,0.0,0.0,0,2.183,2.183,0.0
A,1989-04-23,0.0,0.0,0,2.144,2.144,0.0
A,1989-04-24,0.0,0.0,0,2.105,2.105,0.0
A,1989-04-25,23.25,0.0,23.25,2.066,2.066,11.625
A,1989-04-26,0.550000012,0.0,0.550000012,2.027,2.027,0.275000006
A,1989-04-27,4.300000191,0.0,4.300000191,1.988,1.988,2.1500000955
A,1989-04-28,0.850000024,0.0,0.850000024,1.949,1.949,0.425000012
A,1989-04-29,1.400000095,0.0,1.400000095,1.909,1.909,0.7000000475
A,1989-04-30,1.150000095,0.0,1.150000095,1.87,1.87,0.5750000475
A,1990-04-01,0.0,0.0,0,3.265,3.265,0.0
A,1990-04-02,0.0,0.0,0,3.203,3.203,0.0
A,1990-04-03,0.0,0.0,0,3.141,3.141,0.0
A,1990-04-04,0.0,0.0,0,3.079,3.079,0.0
A,1990-04-05,0.0,0.0,0,3.017,3.017,0.0
A,1990-04-06,0.0,0.0,0,2.955,2.955,0.0
A,1990-04-07,0.0,0.0,0,2.893,2.893,0.0
A,1990-04-08,0.0,0.0,0,2.831,2.831,0.0
A,1990-04-09,0.0,0.0,0,2.769,2.769,0.0
A,1990-04-10,0.0,0.0,0,2.707,2.707,0.0
A,1990-04-11,0.0,0.0,0,2.645,2.645,0.0
A,1990-04-12,0.0,0.0,0,2.583,2.583,0.0
A,1990-04-13,8.850000381,0.0,8.850000381,2.521,2.521,4.4250001905
A,1990-04-14,0.400000006,0.0,0.400000006,2.459,2.459,0.200000003
A,1990-04-15,0.200000003,0.0,0.200000003,2.397,2.397,0.1000000015
A,1990-04-16,0.200000003,0.0,0.200000003,2.335,2.335,0.1000000015
A,1990-04-17,0.050000001,0.0,0.050000001,2.306,2.306,0.0250000005
A,1990-04-18,0.0,0.0,0,2.276,2.276,0.0
A,1990-04-19,0.0,0.0,0,2.246,2.246,0.0
A,1990-04-20,8.100000381,0.0,8.100000381,2.217,2.217,4.0500001905
A,1990-04-21,1.5,0.0,1.5,2.187,2.187,0.75
A,1990-04-22,0.350000024,0.0,0.350000024,2.157,2.157,0.175000012
A,1990-04-23,0.75,0.0,0.75,2.128,2.128,0.375
A,1990-04-24,1.149999976,0.0,1.149999976,2.098,2.098,0.574999988
A,1990-04-25,0.5,0.0,0.5,2.068,2.068,0.25
A,1990-04-26,0.0,0.0,0,2.039,2.039,0.0
A,1990-04-27,0.100000001,0.0,0.100000001,2.009,2.009,0.0500000005
A,1990-04-28,4.550000191,0.0,4.550000191,1.98,1.98,2.2750000955
A,1990-04-29,1.699999928,0.0,1.699999928,1.95,1.95,0.849999964
A,1990-04-30,0.0,0.0,0,1.92,1.92,0.0
A,1991-04-01,1.549999952,0.0,1.549999952,3.234,3.234,0.774999976
A,1991-04-02,0.0,0.0,0,3.173,3.173,0.0
A,1991-04-03,0.0,0.0,0,3.111,3.111,0.0
A,1991-04-04,0.0,0.0,0,3.05,3.05,0.0
A,1991-04-05,0.0,0.0,0,2.989,2.989,0.0
A,1991-04-06,0.0,0.0,0,2.928,2.928,0.0
A,1991-04-07,0.0,0.0,0,2.867,2.867,0.0
A,1991-04-08,0.0,0.0,0,2.806,2.806,0.0
A,1991-04-09,0.0,0.0,0,2.745,2.745,0.0
A,1991-04-10,0.0,0.0,0,2.684,2.684,0.0
A,1991-04-11,0.0,0.0,0,2.623,2.623,0.0
A,1991-04-12,0.150000006,0.0,0.150000006,2.562,2.562,0.075000003
A,1991-04-13,14.20000076,0.0,14.20000076,2.5,2.5,7.10000038
A,1991-04-14,2.349999905,0.0,2.349999905,2.439,2.439,1.1749999525
A,1991-04-15,0.050000001,0.0,0.050000001,2.378,2.378,0.0250000005
A,1991-04-16,0.050000001,0.0,0.050000001,2.317,2.317,0.0250000005
A,1991-04-17,0.850000024,0.0,0.850000024,2.287,2.287,0.425000012
A,1991-04-18,2.099999905,0.0,2.099999905,2.256,2.256,1.0499999525
A,1991-04-19,0.0,0.0,0,2.226,2.226,0.0
A,1991-04-20,0.0,0.0,0,2.195,2.195,0.0
A,1991-04-21,0.0,0.0,0,2.165,2.165,0.0
A,1991-04-22,0.0,0.0,0,2.135,2.135,0.0
A,1991-04-23,7.400000095,0.0,7.400000095,2.104,2.104,3.7000000475
A,1991-04-24,16.64999962,0.0,16.64999962,2.074,2.074,8.32499981
A,1991-04-25,2.049999952,0.0,2.049999952,2.043,2.043,1.024999976
A,1991-04-26,0.100000001,0.0,0.100000001,2.013,2.013,0.0500000005
A,1991-04-27,0.0,0.0,0,1.982,1.982,0.0
A,1991-04-28,0.050000001,0.0,0.050000001,1.952,1.952,0.0250000005
A,1991-04-29,3.450000048,0.0,3.450000048,1.922,1.922,1.725000024
A,1991-04-30,4.650000095,0.0,4.650000095,1.891,1.891,2.3250000475
A,1992-04-01,0.0,0.0,0,2.887,2.887,0.0
A,1992-04-02,0.0,0.0,0,2.839,2.839,0.0
A,1992-04-03,1.350000024,0.0,1.350000024,2.792,2.792,0.675000012
A,1992-04-04,8.25,0.0,8.25,2.744,2.744,4.125
A,1992-04-05,21.35000038,0.0,21.35000038,2.696,2.696,10.67500019
A,1992-04-06,0.800000012,0.0,0.800000012,2.648,2.648,0.400000006
A,1992-04-07,0.050000001,0.0,0.050000001,2.601,2.601,0.0250000005
A,1992-04-08,0.0,0.0,0,2.553,2.553,0.0
A,1992-04-09,0.0,0.0,0,2.505,2.505,0.0
A,1992-04-10,0.0,0.0,0,2.458,2.458,0.0
A,1992-04-11,0.25,0.0,0.25,2.41,2.41,0.125
A,1992-04-12,0.150000006,0.0,0.150000006,2.362,2.362,0.075000003
A,1992-04-13,0.550000012,0.0,0.550000012,2.314,2.314,0.275000006
A,1992-04-14,8.800000191,0.0,8.800000191,2.267,2.267,4.4000000955
A,1992-04-15,0.25,0.0,0.25,2.219,2.219,0.125
A,1992-04-16,0.0,0.0,0,2.171,2.171,0.0
A,1992-04-17,0.0,0.0,0,2.136,2.136,0.0
A,1992-04-18,0.100000001,0.0,0.100000001,2.101,2.101,0.0500000005
A,1992-04-19,12.70000076,0.0,12.70000076,2.066,2.066,6.35000038
A,1992-04-20,4.5,0.0,4.5,2.031,2.031,2.25
A,1992-04-21,0.449999988,0.0,0.449999988,1.996,1.996,0.224999994
A,1992-04-22,0.0,0.0,0,1.961,1.961,0.0
A,1992-04-23,0.0,0.0,0,1.925,1.925,0.0
A,1992-04-24,0.0,0.0,0,1.89,1.89,0.0
A,1992-04-25,0.75,0.0,0.75,1.855,1.855,0.375
A,1992-04-26,4.550000191,0.0,4.550000191,1.82,1.82,2.2750000955
A,1992-04-27,1.25,0.0,1.25,1.785,1.785,0.625
A,1992-04-28,0.050000001,0.0,0.050000001,1.75,1.75,0.0250000005
A,1992-04-29,0.0,0.0,0,1.715,1.715,0.0
A,1992-04-30,0.100000001,0.0,0.100000001,1.68,1.68,0.0500000005
A,1993-04-01,0.0,0.0,0,3.19,3.19,0.0
A,1993-04-02,0.0,0.0,0,3.159,3.159,0.0
A,1993-04-03,0.0,0.0,0,3.128,3.128,0.0
A,1993-04-04,0.100000001,0.0,0.100000001,3.096,3.096,0.0500000005
A,1993-04-05,1.450000048,0.0,1.450000048,3.065,3.065,0.725000024
A,1993-04-06,0.400000006,0.0,0.400000006,3.034,3.034,0.200000003
A,1993-04-07,0.150000006,0.0,0.150000006,3.003,3.003,0.075000003
A,1993-04-08,0.0,0.0,0,2.972,2.972,0.0
A,1993-04-09,0.0,0.0,0,2.94,2.94,0.0
A,1993-04-10,0.0,0.0,0,2.909,2.909,0.0
A,1993-04-11,0.0,0.0,0,2.878,2.878,0.0
A,1993-04-12,0.649999976,0.0,0.649999976,2.847,2.847,0.324999988
A,1993-04-13,0.0,0.0,0,2.816,2.816,0.0
A,1993-04-14,0.0,0.0,0,2.784,2.784,0.0
A,1993-04-15,0.0,0.0,0,2.753,2.753,0.0
A,1993-04-16,0.0,0.0,0,2.722,2.722,0.0
A,1993-04-17,0.0,0.0,0,2.68,2.68,0.0
A,1993-04-18,0.0,0.0,0,2.638,2.638,0.0
A,1993-04-19,0.0,0.0,0,2.596,2.596,0.0
A,1993-04-20,0.0,0.0,0,2.554,2.554,0.0
A,1993-04-21,0.0,0.0,0,2.513,2.513,0.0
A,1993-04-22,0.0,0.0,0,2.471,2.471,0.0
A,1993-04-23,0.0,0.0,0,2.429,2.429,0.0
A,1993-04-24,0.0,0.0,0,2.387,2.387,0.0
A,1993-04-25,0.0,0.0,0,2.345,2.345,0.0
A,1993-04-26,0.0,0.0,0,2.303,2.303,0.0
A,1993-04-27,0.0,0.0,0,2.261,2.261,0.0
A,1993-04-28,0.0,0.0,0,2.219,2.219,0.0
A,1993-04-29,0.0,0.0,0,2.177,2.177,0.0
A,1993-04-30,0.0,0.0,0,2.136,2.136,0.0
A,1994-04-01,0.800000012,0.0,0.800000012,3.31,3.31,0.400000006
A,1994-04-02,0.150000006,0.0,0.150000006,3.245,3.245,0.075000003
A,1994-04-03,0.0,0.0,0,3.18,3.18,0.0
A,1994-04-04,0.899999976,0.0,0.899999976,3.116,3.116,0.449999988
A,1994-04-05,3.099999905,0.0,3.099999905,3.051,3.051,1.5499999525
A,1994-04-06,1.0,0.0,1,2.986,2.986,0.5
A,1994-04-07,3.599999905,0.0,3.599999905,2.921,2.921,1.7999999525
A,1994-04-08,0.100000001,0.0,0.100000001,2.857,2.857,0.0500000005
A,1994-04-09,0.25,0.0,0.25,2.792,2.792,0.125
A,1994-04-10,0.950000048,0.0,0.950000048,2.727,2.727,0.475000024
A,1994-04-11,5.350000381,0.0,5.350000381,2.662,2.662,2.6750001905
A,1994-04-12,1.649999976,0.0,1.649999976,2.598,2.598,0.824999988
A,1994-04-13,0.5,0.0,0.5,2.533,2.533,0.25
A,1994-04-14,0.0,0.0,0,2.468,2.468,0.0
A,1994-04-15,0.0,0.0,0,2.403,2.403,0.0
A,1994-04-16,0.0,0.0,0,2.338,2.338,0.0
A,1994-04-17,0.0,0.0,0,2.306,2.306,0.0
A,1994-04-18,0.0,0.0,0,2.273,2.273,0.0
A,1994-04-19,0.0,0.0,0,2.24,2.24,0.0
A,1994-04-20,0.0,0.0,0,2.207,2.207,0.0
A,1994-04-21,0.0,0.0,0,2.175,2.175,0.0
A,1994-04-22,0.0,0.0,0,2.142,2.142,0.0
A,1994-04-23,0.0,0.0,0,2.109,2.109,0.0
A,1994-04-24,0.0,0.0,0,2.076,2.076,0.0
A,1994-04-25,0.0,0.0,0,2.043,2.043,0.0
A,1994-04-26,0.0,0.0,0,2.011,2.011,0.0
A,1994-04-27,1.5,0.0,1.5,1.978,1.978,0.75
A,1994-04-28,5.449999809,0.0,5.449999809,1.945,1.945,2.7249999045
A,1994-04-29,0.0,0.0,0,1.912,1.912,0.0
A,1994-04-30,0.0,0.0,0,1.879,1.879,0.0
A,1995-04-01,5.550000191,0.0,5.550000191,2.928,2.928,2.7750000955
A,1995-04-02,0.200000003,0.0,0.200000003,2.872,2.872,0.1000000015
A,1995-04-03,0.350000024,0.0,0.350000024,2.816,2.816,0.175000012
A,1995-04-04,10.89999962,0.0,10.89999962,2.76,2.76,5.44999981
A,1995-04-05,8.899999619,0.0,8.899999619,2.704,2.704,4.4499998095
A,1995-04-06,10.64999962,0.0,10.64999962,2.648,2.648,5.32499981
A,1995-04-07,1.799999952,0.0,1.799999952,2.592,2.592,0.899999976
A,1995-04-08,3.450000048,0.0,3.450000048,2.537,2.537,1.725000024
A,1995-04-09,1.100000024,0.0,1.100000024,2.481,2.481,0.550000012
A,1995-04-10,0.649999976,0.0,0.649999976,2.425,2.425,0.324999988
A,1995-04-11,0.050000001,0.0,0.050000001,2.369,2.369,0.0250000005
A,1995-04-12,0.0,0.0,0,2.313,2.313,0.0
A,1995-04-13,0.0,0.0,0,2.257,2.257,0.0
A,1995-04-14,0.0,0.0,0,2.201,2.201,0.0
A,1995-04-15,12.10000038,0.0,12.10000038,2.146,2.146,6.05000019
A,1995-04-16,0.950000048,0.0,0.950000048,2.09,2.09,0.475000024
A,1995-04-17,0.200000003,0.0,0.200000003,2.051,2.051,0.1000000015
A,1995-04-18,0.050000001,0.0,0.050000001,2.012,2.012,0.0250000005
A,1995-04-19,0.200000003,0.0,0.200000003,1.973,1.973,0.1000000015
A,1995-04-20,5.0,0.0,5,1.934,1.934,2.5
A,1995-04-21,0.0,0.0,0,1.895,1.895,0.0
A,1995-04-22,0.0,0.0,0,1.856,1.856,0.0
A,1995-04-23,3.099999905,0.0,3.099999905,1.817,1.817,1.5499999525
A,1995-04-24,0.400000006,0.0,0.400000006,1.778,1.778,0.200000003
A,1995-04-25,2.25,0.0,2.25,1.739,1.739,1.125
A,1995-04-26,0.699999988,0.0,0.699999988,1.7,1.7,0.349999994
A,1995-04-27,0.0,0.0,0,1.661,1.661,0.0
A,1995-04-28,0.0,0.0,0,1.622,1.622,0.0
A,1995-04-29,15.29999924,0.0,15.29999924,1.584,1.584,7.64999962
A,1995-04-30,10.5,0.0,10.5,1.545,1.545,5.25
