(1)ClimateZone,(2)Date,(3)T.Max,(4)T.Min,(5)Rain,(6)Evap,(7)Radn,Mean_Temp
A,1993-07-05,0.0,0.0,0,0.894,0.894,0.0
A,1993-07-06,9.25,0.0,9.25,0.898,0.898,4.625
A,1993-07-07,55.09999847,0.0,55.09999847,0.902,0.902,27.549999235
A,1993-07-08,7.350000381,0.0,7.350000381,0.906,0.906,3.6750001905
A,1993-07-09,5.949999809,0.0,5.949999809,0.91,0.91,2.9749999045
A,1993-07-10,0.649999976,0.0,0.649999976,0.914,0.914,0.324999988
A,1993-07-11,0.449999988,0.0,0.449999988,0.918,0.918,0.224999994
A,1993-07-12,0.0,0.0,0,0.922,0.922,0.0
A,1993-07-13,0.550000012,0.0,0.550000012,0.926,0.926,0.275000006
A,1993-07-14,9.75,0.0,9.75,0.93,0.93,4.875
A,1993-07-15,0.799999952,0.0,0.799999952,0.934,0.934,0.399999976
A,1993-07-16,0.150000006,0.0,0.150000006,0.938,0.938,0.075000003
A,1993-07-17,0.0,0.0,0,0.957,0.957,0.0
A,1993-07-18,1.400000095,0.0,1.400000095,0.976,0.976,0.7000000475
A,1993-07-19,0.950000048,0.0,0.950000048,0.995,0.995,0.475000024
A,1993-07-20,0.25,0.0,0.25,1.014,1.014,0.125
A,1993-07-21,0.0,0.0,0,1.033,1.033,0.0
A,1993-07-22,0.400000006,0.0,0.400000006,1.051,1.051,0.200000003
A,1993-07-23,6.050000191,0.0,6.050000191,1.07,1.07,3.0250000955
A,1993-07-24,1.899999976,0.0,1.899999976,1.089,1.089,0.949999988
A,1993-07-25,4.899999619,0.0,4.899999619,1.108,1.108,2.4499998095
A,1993-07-26,0.100000001,0.0,0.100000001,1.127,1.127,0.0500000005
A,1993-07-27,0.0,0.0,0,1.146,1.146,0.0
A,1993-07-28,0.0,0.0,0,1.165,1.165,0.0
A,1993-07-29,0.5,0.0,0.5,1.184,1.184,0.25
A,1993-07-30,9.25,0.0,9.25,1.203,1.203,4.625
A,1993-07-31,1.700000048,0.0,1.700000048,1.222,1.222,0.850000024
A,1994-07-01,0.0,0.0,0,1.016,1.016,0.0
A,1994-07-02,0.0,0.0,0,1.035,1.035,0.0
A,1994-07-03,0.0,0.0,0,1.054,1.054,0.0
A,1994-07-04,0.0,0.0,0,1.073,1.073,0.0
A,1994-07-05,0.0,0.0,0,1.091,1.091,0.0
A,1994-07-06,0.0,0.0,0,1.11,1.11,0.0
A,1994-07-07,0.0,0.0,0,1.129,1.129,0.0
A,1994-07-08,0.0,0.0,0,1.148,1.148,0.0
A,1994-07-09,0.0,0.0,0,1.166,1.166,0.0
A,1994-07-10,5.75,0.0,5.75,1.185,1.185,2.875
A,1994-07-11,9.649999619,0.0,9.649999619,1.204,1.204,4.8249998095
A,1994-07-12,4.449999809,0.0,4.449999809,1.223,1.223,2.2249999045
A,1994-07-13,0.0,0.0,0,1.241,1.241,0.0
A,1994-07-14,0.100000001,0.0,0.100000001,1.26,1.26,0.0500000005
A,1994-07-15,2.299999952,0.0,2.299999952,1.279,1.279,1.149999976
A,1994-07-16,0.350000024,0.0,0.350000024,1.297,1.297,0.175000012
A,1994-07-17,0.350000024,0.0,0.350000024,1.328,1.328,0.175000012
A,1994-07-18,0.349999994,0.0,0.349999994,1.359,1.359,0.174999997
A,1994-07-19,0.0,0.0,0,1.389,1.389,0.0
A,1994-07-20,0.100000001,0.0,0.100000001,1.42,1.42,0.0500000005
A,1994-07-21,0.0,0.0,0,1.45,1.45,0.0
A,1994-07-22,0.0,0.0,0,1.481,1.481,0.0
A,1994-07-23,0.0,0.0,0,1.511,1.511,0.0
A,1994-07-24,0.150000006,0.0,0.150000006,1.542,1.542,0.075000003
A,1994-07-25,0.100000001,0.0,0.100000001,1.572,1.572,0.0500000005
A,1994-07-26,0.100000001,0.0,0.100000001,1.603,1.603,0.0500000005
A,1994-07-27,0.0,0.0,0,1.633,1.633,0.0
A,1994-07-28,0.0,0.0,0,1.664,1.664,0.0
A,1994-07-29,29.90000153,0.0,29.90000153,1.694,1.694,14.950000765
A,1994-07-30,8.649999619,0.0,8.649999619,1.725,1.725,4.3249998095
A,1994-07-31,11.89999962,0.0,11.89999962,1.755,1.755,5.94999981
A,1995-07-01,5.800000191,0.0,5.800000191,0.685,0.685,2.9000000955
A,1995-07-02,18.70000076,0.0,18.70000076,0.684,0.684,9.35000038
A,1995-07-03,2.5,0.0,2.5,0.682,0.682,1.25
A,1995-07-04,0.0,0.0,0,0.681,0.681,0.0
A,1995-07-05,0.0,0.0,0,0.679,0.679,0.0
A,1995-07-06,0.0,0.0,0,0.678,0.678,0.0
A,1995-07-07,0.0,0.0,0,0.676,0.676,0.0
A,1995-07-08,0.0,0.0,0,0.674,0.674,0.0
A,1995-07-09,1.350000024,0.0,1.350000024,0.673,0.673,0.675000012
A,1995-07-10,7.450000286,0.0,7.450000286,0.671,0.671,3.725000143
A,1995-07-11,33.55000305,0.0,33.55000305,0.67,0.67,16.775001525
A,1995-07-12,7.350000381,0.0,7.350000381,0.668,0.668,3.6750001905
A,1995-07-13,15.69999981,0.0,15.69999981,0.667,0.667,7.849999905
A,1995-07-14,12.29999924,0.0,12.29999924,0.665,0.665,6.14999962
A,1995-07-15,6.349999905,0.0,6.349999905,0.664,0.664,3.1749999525
A,1995-07-16,8.149999619,0.0,8.149999619,0.662,0.662,4.0749998095
A,1995-07-17,14.05000019,0.0,14.05000019,0.704,0.704,7.025000095
A,1995-07-18,6.650000095,0.0,6.650000095,0.746,0.746,3.3250000475
A,1995-07-19,0.200000003,0.0,0.200000003,0.789,0.789,0.1000000015
A,1995-07-20,16.25,0.0,16.25,0.831,0.831,8.125
A,1995-07-21,30.04999924,0.0,30.04999924,0.873,0.873,15.02499962
A,1995-07-22,27.95000076,0.0,27.95000076,0.915,0.915,13.97500038
A,1995-07-23,3.0,0.0,3,0.958,0.958,1.5
A,1995-07-24,0.300000012,0.0,0.300000012,1,1,0.150000006
A,1995-07-25,1.950000048,0.0,1.950000048,1.042,1.042,0.975000024
A,1995-07-26,3.700000048,0.0,3.700000048,1.084,1.084,1.850000024
A,1995-07-27,15.79999924,0.0,15.79999924,1.126,1.126,7.89999962
A,1995-07-28,5.900000095,0.0,5.900000095,1.169,1.169,2.9500000475
A,1995-07-29,0.649999976,0.0,0.649999976,1.211,1.211,0.324999988
A,1995-07-30,24.04999924,0.0,24.04999924,1.253,1.253,12.02499962
A,1995-07-31,1.799999952,0.0,1.799999952,1.295,1.295,0.899999976
